id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
AzmLFVuOHT3QbfGcoLe4qg,happy-caffé-paris-2,Happy Caffé,https://s3-media2.fl.yelpcdn.com/bphoto/p0mqr1w0C6d0SSQwPWCBnQ/o.jpg,False,https://www.yelp.com/biz/happy-caff%C3%A9-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,100,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 48.86476, 'longitude': 2.329615}",[],€,"{'address1': '214 rue de Rivoli', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['214 rue de Rivoli', '75001 Paris', 'France']}",+33953529691,+33 9 53 52 96 91,968.2549973645454
idsxibpS8-MiaGil3WsMjQ,au-petit-suisse-paris,Au Petit Suisse,https://s3-media4.fl.yelpcdn.com/bphoto/m1JmFVCYQtVaGuEZelyxhw/o.jpg,False,https://www.yelp.com/biz/au-petit-suisse-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,114,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.84905, 'longitude': 2.33901}",[],€€,"{'address1': '16 rue de Vaugirard', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['16 rue de Vaugirard', '75006 Paris', 'France']}",+33143260381,+33 1 43 26 03 81,1453.6123697308847
AKjVaoytS_XrHBPX7iJeBQ,au-bon-accueil-paris-3,Au Bon Accueil,https://s3-media2.fl.yelpcdn.com/bphoto/2RKgUjkoOLyl3JrImGNA2w/o.jpg,False,https://www.yelp.com/biz/au-bon-accueil-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,89,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8596099, 'longitude': 2.2993434}",[],€€€,"{'address1': '14 rue Monttessuy', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['14 rue Monttessuy', '75007 Paris', 'France']}",+33147054611,+33 1 47 05 46 11,3142.1891261267683
fD2daNgOHoQe4Ny48ULlEQ,les-crocs-des-halles-paris,Les Crocs des Halles,https://s3-media3.fl.yelpcdn.com/bphoto/2VLznKMyvb7nLnV3a17OjQ/o.jpg,False,https://www.yelp.com/biz/les-crocs-des-halles-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,7,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86219, 'longitude': 2.34211}",[],€€€,"{'address1': '49 rue Berger', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['49 rue Berger', '75001 Paris', 'France']}",+33140280000,+33 1 40 28 00 00,21.830553542962587
cEixu9Rr6e7j5IIsspU9QQ,le-prince-racine-paris,Le Prince Racine,https://s3-media2.fl.yelpcdn.com/bphoto/WGe3z7dcKCjNIj_N6YcjQA/o.jpg,False,https://www.yelp.com/biz/le-prince-racine-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,14,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.849857, 'longitude': 2.339913}",[],"{'address1': '22 rue Monsieur le Prince', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['22 rue Monsieur le Prince', '75006 Paris', 'France']}",+33143298335,+33 1 43 29 83 35,1355.5326476769685
qWY5_v3XjhSfaw3KrS9eOg,langousta-paris,Langousta,https://s3-media1.fl.yelpcdn.com/bphoto/SZ6IJE-88LjJuX8bFJ83Vg/o.jpg,False,https://www.yelp.com/biz/langousta-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,40,"[{'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 48.856266, 'longitude': 2.278149}",[],€€,"{'address1': '20 rue Singer', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75016', 'country': 'FR', 'state': '75', 'display_address': ['20 rue Singer', '75016 Paris', 'France']}",+33145273996,+33 1 45 27 39 96,4724.525001573339
i0sd2IWFV0aRJOUA1zzRuQ,le-brun-paris-4,Le Brun,https://s3-media1.fl.yelpcdn.com/bphoto/lYP6N16e1-ZWUziZyuT3Ww/o.jpg,False,https://www.yelp.com/biz/le-brun-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,8,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.86128, 'longitude': 2.3432}",[],"{'address1': '95 rue Saint Honoré', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['95 rue Saint Honoré', '75001 Paris', 'France']}",+33954001047,+33 9 54 00 10 47,117.36729827935154
SHENQ1G6NWO6d8OIe_F5TA,sunday-in-soho-paris,Sunday in Soho,https://s3-media3.fl.yelpcdn.com/bphoto/2Mcq37Ha-7ryeZ3TF3sjXA/o.jpg,False,https://www.yelp.com/biz/sunday-in-soho-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,20,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 48.87028, 'longitude': 2.34149}",[],"{'address1': '7 rue Saint-Marc', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['7 rue Saint-Marc', '75002 Paris', 'France']}",+33604528629,+33 6 04 52 86 29,924.6390804044918
vEfe8aw5a1UpheitDslyGg,le-petit-châtelet-paris-5,Le Petit Châtelet,https://s3-media2.fl.yelpcdn.com/bphoto/QDKUgwLhA2uAqkgQNJ5V3Q/o.jpg,False,https://www.yelp.com/biz/le-petit-ch%C3%A2telet-paris-5?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,138,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.852616, 'longitude': 2.34702}",[],€€€,"{'address1': '39 rue de la Bûcherie', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['39 rue de la Bûcherie', '75005 Paris', 'France']}",+33146335340,+33 1 46 33 53 40,1098.2988113427773
prbkmBK8Uv_UMSBklrNpMQ,au-vieux-comptoir-paris,Au Vieux Comptoir,https://s3-media3.fl.yelpcdn.com/bphoto/YBgVZXgZdPEV7qD3qBJJRQ/o.jpg,False,https://www.yelp.com/biz/au-vieux-comptoir-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,50,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8588, 'longitude': 2.34602}",[],€€€,"{'address1': '17 rue des Lavandières-Sainte-Opportune', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['17 rue des Lavandières-Sainte-Opportune', '75001 Paris', 'France']}",+33145085308,+33 1 45 08 53 08,449.2961451377304
wHT9bUxQCGh_gFUXdC9Y_w,l-imprimerie-paris,L'Imprimerie,https://s3-media2.fl.yelpcdn.com/bphoto/VkiAUOe_v8xoI0xc89duBg/o.jpg,False,https://www.yelp.com/biz/l-imprimerie-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,49,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 48.86413, 'longitude': 2.3416}",[],€€,"{'address1': '29 rue Coquillière', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['29 rue Coquillière', '75001 Paris', 'France']}",+33145080708,+33 1 45 08 07 08,241.69824554298302
1EwNq2d8M78EG1S6I7UXBA,chez-pippo-paris,Chez Pippo,https://s3-media1.fl.yelpcdn.com/bphoto/gsLC0qbp5X12TUadrmsqxQ/o.jpg,False,https://www.yelp.com/biz/chez-pippo-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,24,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 48.85885, 'longitude': 2.29853}",[],"{'address1': '31 avenue de la Bourdonnais', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '01', 'display_address': ['31 avenue de la Bourdonnais', '75007 Paris', 'France']}",+33173705450,+33 1 73 70 54 50,3205.3234531995754
sgc5fGdiYfOmq8sTeyG3Kw,café-saint-régis-paris-2,Café Saint-Régis,https://s3-media2.fl.yelpcdn.com/bphoto/BCa33jQLLwTjNRtdbYB11w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-saint-r%C3%A9gis-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,183,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 48.853392, 'longitude': 2.353736}",[],€€,"{'address1': '6 rue Jean du Bellay', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Jean du Bellay', '75004 Paris', 'France']}",+33143545941,+33 1 43 54 59 41,1275.184710069925
E3PvQMOiAnCVTUgPSU1mJQ,le-volant-basque-paris,Le Volant Basque,https://s3-media3.fl.yelpcdn.com/bphoto/gO64CxhIt3dNLCAYqkqPIw/o.jpg,False,https://www.yelp.com/biz/le-volant-basque-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,234,"[{'alias': 'basque', 'title': 'Basque'}]",4.5,"{'latitude': 48.8499, 'longitude': 2.29127}",[],€€,"{'address1': '13 rue Béatrix Dussane', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['13 rue Béatrix Dussane', '75015 Paris', 'France']}",+33145752767,+33 1 45 75 27 67,3952.982069619958
nB_9kzgII13vfX6LNAdi9g,odette-paris-3,Odette,https://s3-media3.fl.yelpcdn.com/bphoto/YBP576NRZKgVYPrIBpGHjQ/o.jpg,False,https://www.yelp.com/biz/odette-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,7,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 48.86061, 'longitude': 2.34452}",[],"{'address1': '25 rue du Pont Neuf', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['25 rue du Pont Neuf', '75001 Paris', 'France']}",+33144889278,+33 1 44 88 92 78,225.8781020365641
CZjokgK7fWD3IeGeQFg8lw,café-madame-paris,Café Madame,https://s3-media3.fl.yelpcdn.com/bphoto/lHM21DFmqGQjU6hA37fAMQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-madame-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,12,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 48.8483521138708, 'longitude': 2.33179995352665}",[],"{'address1': '25 Rue de Vaugirard', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['25 Rue de Vaugirard', '75006 Paris', 'France']}",+33145488286,+33 1 45 48 82 86,1691.816510456733
UOM40oa0nkZjzP5d7pmFzw,bistrot-vivienne-paris,Bistrot Vivienne,https://s3-media1.fl.yelpcdn.com/bphoto/eNq2dF5xRGQxKA_D3jp1Gw/o.jpg,False,https://www.yelp.com/biz/bistrot-vivienne-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,70,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.86621, 'longitude': 2.33947}",[],€€€,"{'address1': '', 'address2': '4 rue des Petits Champs', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['4 rue des Petits Champs', '75002 Paris', 'France']}",+33149270050,+33 1 49 27 00 50,526.0462722136119
esiPBH3HBjmbhIkqtLjgxA,l-abreuvoir-paris-3,L'Abreuvoir,https://s3-media2.fl.yelpcdn.com/bphoto/DFu61n75tw1ESltWufQVDw/o.jpg,False,https://www.yelp.com/biz/l-abreuvoir-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,8,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.85193, 'longitude': 2.28904}",[],"{'address1': '24 rue du Docteur Finlay', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['24 rue du Docteur Finlay', '75015 Paris', 'France']}",+33145771459,+33 1 45 77 14 59,4045.7296524294848
OwosN0FUG0ZgFjvlMwtPNQ,le-relais-du-louvre-paris-4,Le Relais du Louvre,https://s3-media2.fl.yelpcdn.com/bphoto/mimhloc_X3Fr_M4Y-1x1IA/o.jpg,False,https://www.yelp.com/biz/le-relais-du-louvre-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,15,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.861651, 'longitude': 2.34094}",[],€€,"{'address1': '3 rue Saint-Honoré', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Saint-Honoré', '75001 Paris', 'France']}",+33145089314,+33 1 45 08 93 14,94.74519302867233
Yhv2RTggtsKmd5otco_XTw,tradi-paris,Tradi,https://s3-media4.fl.yelpcdn.com/bphoto/8IN1wtYTk_nApyx05dJtWg/o.jpg,False,https://www.yelp.com/biz/tradi-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,12,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.86635, 'longitude': 2.34158}",[],€€€,"{'address1': '4 rue du Mail', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['4 rue du Mail', '75002 Paris', 'France']}",+33144820783,+33 1 44 82 07 83,492.1741738157554
Xh16xM655GFnFdGAXMGiFQ,restaurant-de-la-tour-paris,Restaurant de la Tour,https://s3-media1.fl.yelpcdn.com/bphoto/kLfqxuUQjxPgjWmS6iOimw/o.jpg,False,https://www.yelp.com/biz/restaurant-de-la-tour-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,61,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.85439, 'longitude': 2.29505}",[],€€€,"{'address1': '6 Rue Desaix', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['6 Rue Desaix', '75015 Paris', 'France']}",+33143060424,+33 1 43 06 04 24,3546.867408086041
pQPK-eoMbVgcQE5ZlEreAg,le-roi-de-pique-paris-2,Le Roi de Pique,https://s3-media2.fl.yelpcdn.com/bphoto/EXVq_-p3qlcnxeMGQOqc1w/o.jpg,False,https://www.yelp.com/biz/le-roi-de-pique-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,18,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.5,"{'latitude': 48.86358, 'longitude': 2.35844}",[],€€,"{'address1': '126 rue du Temple', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['126 rue du Temple', '75003 Paris', 'France']}",+33142721359,+33 1 42 72 13 59,1205.350835312985
p3Ti_2bvhp4LqjSEFyZoag,chez-monsieur-paris,Chez Monsieur,https://s3-media4.fl.yelpcdn.com/bphoto/phG9R3htRXewtgFx_RXk-g/o.jpg,False,https://www.yelp.com/biz/chez-monsieur-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,88,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8687763890177, 'longitude': 2.32504606246948}",[],€€€,"{'address1': '11 rue Chevalier de Saint-George', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Chevalier de Saint-George', '75008 Paris', 'France']}",+33142601436,+33 1 42 60 14 36,1462.7341562202091
g9Czar9Jr5s6V_hW6YfErQ,le-bistrot-de-paris-paris-3,Le Bistrot de Paris,https://s3-media1.fl.yelpcdn.com/bphoto/ZiUwbJkgf0aemcwRHV8VRQ/o.jpg,False,https://www.yelp.com/biz/le-bistrot-de-paris-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,32,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,"{'latitude': 48.85854, 'longitude': 2.32946}",[],€€€,"{'address1': '33 rue de Lille', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['33 rue de Lille', '75007 Paris', 'France']}",+33142611683,+33 1 42 61 16 83,997.2832429994887
Df7eNm_K1CwYy4E18vRzFw,zébulon-paris-4,Zébulon,https://s3-media3.fl.yelpcdn.com/bphoto/3p8XA73OHCC12p-kDJbIIg/o.jpg,False,https://www.yelp.com/biz/z%C3%A9bulon-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,26,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8642006, 'longitude': 2.33617}",[],€€€,"{'address1': '10 rue de Richelieu', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['10 rue de Richelieu', '75001 Paris', 'France']}",+33142364944,+33 1 42 36 49 44,497.29189045642005
657yy3D4SwyQN3xIjG1Iww,le-potager-du-père-thierry-paris-2,Le Potager du Père Thierry,https://s3-media2.fl.yelpcdn.com/bphoto/CQDoeCqQLJcVZY6kPje9GQ/o.jpg,False,https://www.yelp.com/biz/le-potager-du-p%C3%A8re-thierry-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,454,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.884476, 'longitude': 2.341335}",[],€€,"{'address1': '16 rue des Trois Frères', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['16 rue des Trois Frères', '75018 Paris', 'France']}",+33153282620,+33 1 53 28 26 20,2504.5227183366774
egX8nlHUZceWCPDVdx9raw,arnaud-nicolas-paris,Arnaud Nicolas,https://s3-media2.fl.yelpcdn.com/bphoto/8iuhV-HhM8PMSe61lQTaBg/o.jpg,False,https://www.yelp.com/biz/arnaud-nicolas-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,10,"[{'alias': 'french', 'title': 'French'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.5,"{'latitude': 48.85694, 'longitude': 2.30098}",[],"{'address1': '46 avenue de la Bourdonnais', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['46 avenue de la Bourdonnais', '75007 Paris', 'France']}",+33145555959,+33 1 45 55 59 59,3064.9982673637246
XQhDl6ya5GD0o7nf7RRZhw,bouillon-chartier-paris,Bouillon Chartier,https://s3-media3.fl.yelpcdn.com/bphoto/ed4zE6DPfZ8A7KSHIasUUA/o.jpg,False,https://www.yelp.com/biz/bouillon-chartier-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,1013,"[{'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 48.87194, 'longitude': 2.34317}",[],€€,"{'address1': '7 rue du Faubourg Montmartre', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['7 rue du Faubourg Montmartre', '75009 Paris', 'France']}",+33147708629,+33 1 47 70 86 29,1112.3945358565582
oRhPz4rYjrYJ-pyfdHt1Hg,paul-paris-12,Paul,https://s3-media4.fl.yelpcdn.com/bphoto/qfFRBkA1yPaCyt0-FIqS_w/o.jpg,False,https://www.yelp.com/biz/paul-paris-12?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,29,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 48.8615, 'longitude': 2.33383}",[],€€,"{'address1': '7 Jardin du Carrousel', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['7 Jardin du Carrousel', '75001 Paris', 'France']}",,,610.6043532503954
hiqQTVdbpcQtgCqu2M6PqQ,le-cinq-paris,Le Cinq,https://s3-media3.fl.yelpcdn.com/bphoto/RrIgbmdvz_cOz_9kaJNVzA/o.jpg,False,https://www.yelp.com/biz/le-cinq-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,154,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8688, 'longitude': 2.30083}",[],€€€€,"{'address1': '', 'address2': '31 avenue George V', 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['31 avenue George V', '75008 Paris', 'France']}",+33149527154,+33 1 49 52 71 54,3159.0933884587594
WGm2729Xmwt0XJvRq0lN3w,kodawari-ramen-paris-8,Kodawari Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/mNxCu5o4PhkYtIcJiGXKyw/o.jpg,False,https://www.yelp.com/biz/kodawari-ramen-paris-8?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,45,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 48.864387, 'longitude': 2.3362552}",[],"{'address1': '12 rue de Richelieu', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '01', 'display_address': ['12 rue de Richelieu', '75001 Paris', 'France']}",+33142613460,+33 1 42 61 34 60,508.6418497339026
vatPhRbtUkYxSeiZ-ev2wQ,the-frog-et-underground-paris,The Frog & Underground,https://s3-media3.fl.yelpcdn.com/bphoto/DJM5dymAR-Ge1Pd3MmwEhA/o.jpg,False,https://www.yelp.com/biz/the-frog-et-underground-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,45,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,"{'latitude': 48.871088, 'longitude': 2.343115}",[],€€,"{'address1': '176 rue Montmartre', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['176 rue Montmartre', '75002 Paris', 'France']}",+33144820472,+33 1 44 82 04 72,1017.6031656919573
2cdGE8MLkA30R7ceI5c-Ig,chungking-express-paris,Chungking Express,https://s3-media3.fl.yelpcdn.com/bphoto/WpTeEsSzh2Nd2YBWPFAPkw/o.jpg,False,https://www.yelp.com/biz/chungking-express-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,20,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 48.8788012590711, 'longitude': 2.3448543785506}",[],€€,"{'address1': ""5 rue de la Tour d'Auvergne"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': [""5 rue de la Tour d'Auvergne"", '75009 Paris', 'France']}",+33982360317,+33 9 82 36 03 17,1883.2484212521576
